c1	c2	c3	c4	c5	c6	c7	c8	clase
1.05710059172	129.0	5.0	478.133755835	0.988165680473	122.0	4.0	436.464626505	0
0.949940828402	88.0	5.0	146.338671769	0.874378698225	78.0	3.0	122.179630192	0
1.01485207101	485.0	12.0	998.386368741	1.03094674556	410.0	7.0	823.859396418	0
0.952721893491	210.0	7.0	568.99153426	0.954437869822	202.0	5.0	494.344372603	0
1.00455621302	180.0	8.0	680.203014096	0.982603550296	160.0	4.0	649.668703235	0
1.02846153846	176.0	11.0	329.182601856	1.00372781065	131.0	4.0	302.7569162	0
1.03420118343	429.0	9.0	1351.53472347	0.978402366864	1616.0	44.0	2768.40766701	1
1.09100591716	418.0	9.0	1915.22776604	0.950295857988	610.0	15.0	2562.4016518	2
0.980414201183	314.0	9.0	959.411880323	1.11615384615	296.0	7.0	938.522568552	0
0.948165680473	136.0	10.0	504.487526571	0.927633136095	103.0	5.0	483.562080022	0
1.02940828402	446.0	9.0	1258.25762211	1.00384615385	962.0	23.0	1789.74682215	2
0.867396449704	692.0	10.0	2403.00639237	0.933017751479	690.0	9.0	2377.90143822	0
0.964023668639	426.0	9.0	2550.00697127	1.09213017751	421.0	8.0	2479.31378424	0
1.06633136095	343.0	8.0	3044.8126671	1.00881656805	378.0	10.0	3157.27677077	2
1.05857988166	430.0	6.0	765.529514691	0.985562130178	1306.0	30.0	2237.08114244	1
0.985857988166	331.0	7.0	1784.15924444	1.05781065089	945.0	26.0	2801.10946005	1
0.886686390533	300.0	8.0	567.637460369	0.95	357.0	9.0	632.294636781	2
0.984023668639	341.0	7.0	1713.64809768	0.961479289941	323.0	6.0	1410.59883528	0
0.992189349112	421.0	7.0	2216.93097122	1.02928994083	1272.0	31.0	3757.4981129	1
0.985443786982	310.0	7.0	1529.42339533	0.934733727811	596.0	17.0	1789.8392492	2
1.03532544379	306.0	8.0	852.969071738	1.06976331361	331.0	8.0	827.964555621	2
0.947337278107	410.0	8.0	1614.12026576	1.03213017751	398.0	6.0	1310.29995923	0
0.961893491124	278.0	6.0	2383.10641765	1.02207100592	820.0	26.0	3106.90032751	1
0.988165680473	282.0	6.0	2443.53373852	0.950177514793	1104.0	30.0	3810.93843604	1
1.00692307692	369.0	9.0	627.94245816	0.989408284024	470.0	12.0	754.472473915	2
0.939585798817	388.0	9.0	1394.70707598	0.929881656805	356.0	7.0	1147.78687797	0
0.92798816568	180.0	4.0	842.297771153	0.910414201183	455.0	17.0	1392.31872849	1
0.939585798817	265.0	6.0	898.077328889	0.969822485207	1306.0	34.0	2364.12703004	1
1.03029585799	434.0	10.0	603.232393162	0.939704142012	478.0	12.0	598.223993176	2
0.942485207101	285.0	7.0	1434.91345545	1.02366863905	268.0	6.0	1091.11425503	0
1.07053254438	469.0	7.0	6149.80021898	0.990532544379	644.0	11.0	6665.59650704	1
0.864437869822	75.0	5.0	5204.09850483	0.98875739645	279.0	11.0	5316.89591953	2
0.900414201183	71.0	4.0	1887.32382411	0.93798816568	202.0	8.0	2095.20649732	1
0.962307692308	25.0	3.0	222.218066048	0.892899408284	37.0	4.0	248.532715168	1
1.03822485207	248.0	6.0	8441.39218698	1.02130177515	309.0	8.0	8590.16611974	1
0.999644970414	105.0	4.0	544.703043787	0.977573964497	97.0	5.0	553.125823112	1
0.936449704142	23.0	2.0	209.14718797	0.975680473373	58.0	4.0	246.168410528	1
1.02065088757	46.0	3.0	141.862797507	0.975088757396	116.0	6.0	208.837459231	1
1.06124260355	222.0	11.0	2673.50573816	1.03207100592	164.0	6.0	2617.39778695	0
0.94798816568	180.0	9.0	995.891631312	0.947337278107	119.0	4.0	902.539943318	0
0.957692307692	160.0	8.0	787.98058534	0.986804733728	177.0	6.0	838.119002763	0
0.957455621302	139.0	8.0	1320.58709708	1.01355029586	130.0	5.0	1324.90327809	0
0.946863905325	188.0	11.0	773.045564735	1.01189349112	128.0	4.0	674.621735289	0
0.986568047337	232.0	9.0	282.582109254	0.929585798817	211.0	4.0	259.386642821	0
0.986804733728	167.0	8.0	204.183167942	0.976982248521	149.0	4.0	180.762826494	0
0.961597633136	80.0	7.0	289.493057792	1.03230769231	67.0	3.0	276.335894051	0
0.534934895833	4.0	0.0	4.94447758722	0.53953125	5.0	0.0	4.98581618856	2
0.503776041667	21.0	1.0	368.801155392	0.538463541667	35.0	1.0	412.858480354	1
0.499114583333	59.0	1.0	849.590918965	0.543671875	64.0	2.0	878.360129187	1
0.552044270833	284.0	4.0	817.911007788	0.560546875	371.0	11.0	963.142237486	1
0.5595703125	36.0	1.0	241.358605631	0.557799479167	40.0	1.0	236.586599845	1
0.5476171875	69.0	3.0	1570.97005664	0.564283854167	252.0	8.0	1729.11095133	1
0.541588541667	275.0	3.0	6221.41384922	0.505729166667	297.0	5.0	6314.21150052	2
0.4237890625	394.0	6.0	2386.42879381	0.416432291667	331.0	7.0	2175.14587663	2
0.500286458333	132.0	2.0	4025.63615824	0.523072916667	171.0	4.0	3872.37528747	1
0.532109375	65.0	3.0	1012.39730404	0.498828125	181.0	6.0	1402.94529136	1
0.541080729167	197.0	3.0	7224.1211882	0.536770833333	189.0	4.0	7258.80109965	2
0.505911458333	325.0	4.0	6021.63118727	0.430533854167	353.0	6.0	5971.4390891	2
0.529309895833	57.0	1.0	2654.42109928	0.531692708333	92.0	3.0	2703.09278871	2
0.522486979167	29.0	2.0	885.133978776	0.488815104167	113.0	5.0	1174.05975359	1
0.532578125	56.0	2.0	1977.73325129	0.557734375	79.0	3.0	1833.30885193	1
0.500611979167	222.0	4.0	4243.11432956	0.555013020833	326.0	9.0	4245.15348225	1
0.929585798817	251.0	5.0	214.270822489	0.96100591716	320.0	10.0	363.448190088	1
0.881538461538	172.0	4.0	507.065850579	0.978343195266	331.0	12.0	773.951913067	1
0.921301775148	342.0	6.0	2149.12707559	0.987573964497	464.0	12.0	2349.56416127	1
1.00763313609	1210.0	23.0	1945.48403627	1.02573964497	739.0	8.0	1263.28130702	0
0.91349112426	326.0	6.0	645.050962207	1.03130177515	597.0	16.0	1387.1609711	1
1.02289940828	221.0	5.0	62.8852389307	0.940236686391	257.0	9.0	126.200616099	1
0.954556213018	1311.0	19.0	4336.11932793	1.05544378698	753.0	10.0	3684.47047798	0
0.992130177515	998.0	14.0	780.250627163	0.932781065089	741.0	7.0	101.405183919	0
1.02639053254	363.0	6.0	640.811893491	0.97	652.0	17.0	1488.55877846	1
0.98573964497	582.0	7.0	627.779179059	0.940414201183	629.0	12.0	755.568678071	1
0.979644970414	1311.0	22.0	1785.00939845	0.990946745562	755.0	8.0	521.924030233	0
0.97349112426	1174.0	17.0	2175.49600889	0.945443786982	742.0	8.0	380.217798312	0
1.08798816568	445.0	6.0	884.824265996	0.986923076923	676.0	16.0	1684.20768347	1
0.955917159763	434.0	8.0	1526.01285659	1.00692307692	564.0	15.0	1840.65009086	1
1.00863905325	895.0	12.0	660.461350691	0.98573964497	757.0	7.0	405.879115871	0
0.981301775148	821.0	10.0	663.122769773	0.887692307692	717.0	7.0	126.329863419	0
0.54265625	14.0	0.0	259.168159177	0.539583333333	13.0	0.0	262.849847917	2
0.514361979167	314.0	3.0	7138.54400315	0.493411458333	389.0	6.0	7510.54435851	1
0.539231770833	689.0	16.0	940.8717618	0.508125	499.0	11.0	495.822681721	0
0.527018229167	191.0	3.0	6595.30962672	0.508763020833	179.0	3.0	6332.69326758	0
0.526640625	14.0	0.0	311.033715972	0.509049479167	14.0	0.0	315.022205009	2
0.573776041667	287.0	4.0	6664.83854454	0.475833333333	442.0	9.0	7142.7459722	1
0.521458333333	797.0	19.0	966.942165233	0.535716145833	550.0	12.0	518.39157551	0
0.517682291667	210.0	4.0	6104.50167067	0.5439453125	184.0	3.0	5828.32230849	0
0.531119791667	23.0	1.0	995.479528408	0.517786458333	26.0	1.0	1157.69988107	2
0.537903645833	269.0	4.0	7027.94405511	0.553229166667	385.0	7.0	7420.52146215	1
0.560416666667	799.0	18.0	933.283939677	0.529466145833	560.0	12.0	558.575442862	0
0.5347265625	193.0	3.0	5604.8463423	0.550455729167	186.0	3.0	5373.81472272	0
0.495442708333	11.0	1.0	547.756409309	0.535286458333	14.0	1.0	679.826010318	2
0.552369791667	199.0	3.0	6748.97534464	0.5444140625	239.0	5.0	7067.30916584	1
0.530416666667	674.0	15.0	792.43646774	0.5358984375	526.0	12.0	563.822029937	0
0.52453125	160.0	4.0	6733.81780045	0.531015625	151.0	3.0	6432.29379693	0
1.5	0.0	0.0	0.368463863832	2.17770034843	1.0	0.0	0.904773033544	2
3.02723214286	2029.0	36.0	5255.96191327	3.10178571429	731.0	8.0	4221.68896684	0
3.12151567944	1009.0	15.0	18.4415579587	2.86106271777	978.0	13.0	9.1615912464	2
3.34241071429	2276.0	49.0	684.980094866	3.096875	974.0	14.0	30.8351530612	0
2.46427043218	42.0	1.0	98.5449152066	2.38767650834	178.0	5.0	235.111870966	2
3.30614035088	1934.0	33.0	5033.47421053	3.28421052632	773.0	10.0	4011.15945214	0
3.0945656825	1000.0	14.0	11.8651808665	2.75181857082	947.0	12.0	13.6713167956	2
3.83421052632	1959.0	41.0	567.100492267	2.89824561404	959.0	13.0	25.0886080332	0
3.07926829268	31.0	3.0	96.2280012429	3.0100174216	103.0	7.0	139.925947376	2
3.21294642857	276.0	9.0	1040.06493124	3.34375	1096.0	27.0	1650.00756936	1
2.98693379791	288.0	10.0	1341.44757566	2.9181184669	513.0	23.0	1242.05566339	2
3.15625	349.0	10.0	1375.3746873	3.07723214286	138.0	7.0	1003.42432956	2
2.73649825784	21.0	2.0	0.953693136981	2.86977351916	21.0	2.0	2.67606271018	2
3.13616071429	178.0	6.0	774.824049546	3.06517857143	1155.0	27.0	1560.30836555	1
3.18510452962	35.0	4.0	86.4292869587	3.15026132404	614.0	26.0	557.899109305	1
3.64241071429	54.0	3.0	64.7224489796	3.00625	51.0	4.0	51.5136407844	2
0.513854166667	1.0	0.0	1.41866424137	0.516783854167	2.0	0.0	1.94274986369	2
0.526549479167	48.0	0.0	976.333987302	0.563997395833	54.0	1.0	1006.35543559	2
0.5287109375	101.0	1.0	2319.01801647	0.533203125	112.0	1.0	2385.15771248	1
0.568346354167	116.0	3.0	959.377692137	0.5589453125	130.0	4.0	1007.1633292	1
0.532044270833	1.0	0.0	1.02049185927	0.508385416667	1.0	0.0	1.02379409722	2
0.530690104167	135.0	2.0	4523.58051783	0.512955729167	170.0	3.0	4819.33740892	1
0.510325520833	197.0	5.0	757.442951611	0.508763020833	263.0	7.0	952.597686356	1
0.522916666667	164.0	5.0	210.119853776	0.5433203125	188.0	6.0	276.742447133	1
0.54203125	316.0	5.0	10967.9820561	0.495716145833	264.0	3.0	11151.5528001	0
0.546549479167	245.0	6.0	4068.13224153	0.504765625	219.0	5.0	4043.40828246	0
0.5374609375	281.0	7.0	3594.72814555	0.5308984375	238.0	5.0	3493.26419701	0
0.541953125	366.0	9.0	2092.48840257	0.519114583333	322.0	6.0	1975.85991038	0
0.504127604167	104.0	3.0	4898.07006304	0.535677083333	74.0	2.0	4974.68542031	0
0.529830729167	105.0	3.0	3672.10923055	0.542252604167	91.0	2.0	3780.57261436	0
0.534270833333	123.0	5.0	5409.37111646	0.51796875	78.0	3.0	5481.78975948	0
0.535026041667	202.0	6.0	4192.35166302	0.550924479167	197.0	6.0	4318.48092008	0
3.186875	1061.0	18.0	65.6235484375	3.435	1050.0	16.0	44.11094375	2
2.436875	969.0	15.0	84.6730484375	3.32875	967.0	15.0	89.96135	2
3.17	1761.0	20.0	1778.10394375	3.3025	2049.0	28.0	2075.49736094	2
3.41125	868.0	16.0	163.257437109	3.28125	994.0	19.0	300.12974375	2
3.294375	999.0	17.0	120.038405859	3.255625	987.0	16.0	95.7151714844	2
3.190625	1479.0	19.0	845.98224375	3.07	1666.0	25.0	1039.18799375	1
2.871875	1233.0	22.0	3360.50062148	3.174375	1646.0	31.0	3776.99412344	1
3.405625	852.0	17.0	725.3004	3.279375	1097.0	25.0	1122.90932773	1
3.015	925.0	17.0	242.09694375	3.451875	914.0	16.0	198.486835938	2
2.80125	1109.0	18.0	492.179140234	3.415625	1155.0	19.0	619.451105859	1
3.35875	935.0	18.0	1565.70621094	2.7775	1173.0	26.0	2182.66631211	2
3.22875	815.0	14.0	180.142235937	3.669375	936.0	19.0	338.563085938	2
3.48375	950.0	17.0	174.817374609	3.264375	929.0	16.0	159.330465234	2
2.768125	1016.0	19.0	243.3574	3.195	930.0	16.0	171.641855859	2
2.839375	880.0	14.0	8.5411109375	2.751875	882.0	14.0	8.68540585937	2
3.20875	709.0	14.0	29.2010484375	3.125	745.0	14.0	18.37574375	2
4.21401515152	1628.0	22.0	149.223943985	3.58617424242	1568.0	20.0	139.979392648	2
3.36079545455	838.0	30.0	376.484065621	4.16950757576	675.0	21.0	293.045209732	0
4.0303030303	876.0	31.0	361.616713118	3.36268939394	600.0	20.0	237.930482919	0
4.50378787879	741.0	30.0	1294.75532312	3.45833333333	466.0	17.0	1168.33509814	0
4.90435606061	1981.0	22.0	4.84323257432	4.13162878788	1947.0	22.0	5.66843147383	2
3.77746212121	1345.0	33.0	1124.6920833	3.96212121212	1382.0	31.0	1131.60225838	0
3.8428030303	954.0	29.0	394.99236685	4.43087121212	955.0	25.0	382.838519248	0
3.39488636364	961.0	30.0	1184.49414242	3.46117424242	724.0	21.0	1127.60235074	0
4.00293255132	1746.0	22.0	348.784039429	4.69110459433	1813.0	23.0	298.13833157	2
3.78592375367	1343.0	33.0	1562.70106801	3.91397849462	1940.0	49.0	1945.17055715	1
3.19648093842	766.0	22.0	706.699428301	4.75855327468	1050.0	35.0	1026.20964732	1
3.24926686217	723.0	19.0	603.079289728	4.3284457478	696.0	18.0	598.093574091	2
3.26799242424	1392.0	20.0	1173.98913854	3.06439393939	1408.0	22.0	1258.08897121	1
3.14109848485	1715.0	31.0	2995.84440642	3.75473484848	2298.0	47.0	3397.58462107	1
3.78503787879	1023.0	28.0	894.727096964	3.34848484848	1461.0	40.0	1141.47535637	2
3.28314393939	584.0	15.0	63.9071395776	3.75568181818	581.0	15.0	66.164084022	2
2.90705563094	1291.0	45.0	389.286997233	2.88907734057	923.0	29.0	251.41093702	0
2.94131614654	1578.0	54.0	314.478921846	2.75407055631	1066.0	35.0	165.495712545	0
2.94843962008	2186.0	71.0	466.51880446	2.86024423338	1369.0	44.0	253.968946474	0
3.2920624152	1953.0	64.0	387.787095154	3.04884667571	1644.0	55.0	321.17925855	2
2.91824966079	3262.0	81.0	1561.5018208	2.36940298507	1861.0	44.0	1233.8508756	0
3.02951153324	2702.0	55.0	2027.38587748	2.7170963365	1949.0	37.0	1740.05243522	2
3.2710312076	2296.0	59.0	998.158937987	3.0329036635	2532.0	64.0	991.335813992	2
2.79613297151	2823.0	54.0	2143.44757283	2.97184531886	3270.0	61.0	2369.94182968	2
2.66838842975	3256.0	80.0	2138.49972822	3.10296143251	1713.0	44.0	1696.42689373	0
2.82713498623	1933.0	48.0	1738.34715001	2.81921487603	1346.0	33.0	1539.94409345	0
2.84263085399	1838.0	55.0	1001.8604109	3.17975206612	1846.0	53.0	939.871272834	2
2.84917355372	2778.0	62.0	2254.49632121	2.63808539945	3128.0	64.0	2426.44326992	2
3.31987788331	993.0	42.0	236.717243045	3.16994572592	688.0	27.0	129.159384441	0
2.94810040706	1448.0	52.0	326.109462248	3.29511533243	988.0	33.0	186.24495691	0
2.71947082768	1971.0	68.0	423.317137024	2.83785617368	1274.0	41.0	246.433172157	0
3.08310719132	2056.0	67.0	457.222967898	2.91994572592	1642.0	54.0	357.881610857	0
0.690347222222	114.0	3.0	2145.62946111	0.693819444444	92.0	3.0	1870.95134644	0
0.666194751381	196.0	4.0	4304.64822752	0.73601519337	242.0	6.0	3275.55803756	0
0.672135416667	224.0	5.0	3664.13172568	0.697690972222	601.0	14.0	3492.72395108	1
0.706388888889	61.0	3.0	3197.49876137	0.7	297.0	11.0	3058.52919062	1
0.721443406023	318.0	4.0	198.264100248	0.729352717203	280.0	4.0	170.173812167	2
0.691812533347	233.0	4.0	391.669530306	0.712311319943	199.0	4.0	280.248022706	2
0.715385946694	355.0	6.0	5617.77932707	0.714122533749	293.0	5.0	4431.5252919	0
0.722274143302	298.0	4.0	8890.40836725	0.692454136379	290.0	5.0	9178.02363741	2
0.7209375	191.0	5.0	1617.39048584	0.710052083333	155.0	4.0	918.880471642	0
0.721270718232	162.0	4.0	1525.04514437	0.740711325967	121.0	3.0	825.526603706	0
0.722222222222	470.0	8.0	4316.87977048	0.678784722222	336.0	4.0	3184.42761653	0
0.726614583333	520.0	5.0	2826.10771575	0.724461805556	491.0	5.0	2297.86684803	0
0.697760416667	46.0	3.0	66.2046066733	0.71671875	34.0	2.0	39.4903449433	0
0.722686464088	44.0	3.0	59.7396702512	0.740262430939	26.0	2.0	24.2658132848	0
0.707430555556	210.0	4.0	2838.01849103	0.690868055556	179.0	3.0	2415.63927439	0
0.708125	478.0	5.0	2697.38420135	0.705017361111	446.0	4.0	2181.69776362	0
